msno,is_churn
026Prd1PTsYL/XAaJ9fAVXce8F9G8oJpO6EvnzcfS68=,0
ZnpdapSvvIm+9okrVJeBpGRDrODTkEo4fHKcI/vUyK4=,0
b6j1oqrNBHgO+wyBqpK7PWA/g+kAOf4vD89gQ6jERFc=,0
eircSfj/spC/9dL/Qj24l7vKXMSw6XchrKJSiy31WNE=,0
h14HLOwkBkY7UYtVGCHEm1Ehs9w2hbwyAgciTbmuEbA=,0
c1RhbGj56tXD8NnT+LAQqdHDLSDPDi7kEGn0c+8Om5I=,0
crn1RTbbmukyL4rbyDmSPdjMAt4kpHtI/ZzfWkZj8yo=,0
axR3TzZvgZkRqWWTyV1nta0Axb5nwFaqpc//JgZLTj8=,0
YHZ6thIy+IVmAHZJEWQskFes0+wgPtQ6yMOcoPxDeCk=,0
Ltv8a/o3fkwB/S0+qT0B3ApMH7AeOk/gGTl1xQqJEEw=,0
CrDJTw+dnA4RHi3ouuG5Kb1aeQFWKt/0vyHX7mqJjEw=,0
0DE5ciFzAbD+63Jg0TeE1h7yFBKnKT2p/7z7v+gaR5I=,0
bZ1pCbc3zCGIO+BkDxsj2pp4f9StG5J7Hgc3TNTIHDs=,0
UR3m4lLRqFW9wddWDxiEY9NokdzsKpqVmfbgrPf0N5k=,0
mmH4n4NYrz334rVaFR64H6OQP89GB3z152PF87lK0dQ=,0
gPGvFBfVChaS1D/OxRKhaDx/lT2SIlJTqBbEUEhIYzM=,0
72+J4x+tkTmLyZLqgUJQcP1xjErsXaWgXdCZ1eL43ok=,0
JKUseiG2L5bgBvvp/aIrnVgKPaKBq1kVsgrdXri2gew=,0
J0exV3eG9kGtBJTUsIpepH23fYXJXBB4xFcSp4MnrW0=,0
fVhj+pDLWOwUVCKm6lKyteHVi92v3csOgaLlKNBFdrI=,0
9dYgG3psfIewqENRm4J/8LRHaGzluOe77Bb+YbkVucs=,0
zEMq8psFHPlCN0URFR8orvAtFp701ToY7T6KeLFgou0=,0
eU8rErUR0pxFM678j25Zrm9Gx4uX6ZbI3l5fMm0hY8o=,0
uyu8SyAkRXY4Nw+QSIwyfVcaeZAkecpR6EvDIk4EkdE=,0
10DQteaveHsh2I/FIceCY6xBJbwC553EHAmDYB3211Q=,0
71yTWjGtq39bWUHeLgNdlAxzd1YzQoE2Vovc9iln5fU=,0
x/tUwjjT7Ur/HLvfOctigFOh22MN70C58fbfXTOI3Lk=,0
WUG6IwdLXSKfgPWSeBQsi4aVbAyNtR7soGI6I+vPvNU=,0
E/TxVii3V46ESNqExJpW2L6ovJtiuFyxQaJbrXGt/OE=,0
S3G80RNl4rw0Lcl3QHA2E98ya2zyYHpnil3ltMJjbuE=,0
MRY/Gg+bamCSCJLV5hD8/sVAEwnNcLI42uHlxfLolEw=,0
Tc8T2X4qkU+8S6VV9rziyfGfJRy+dQa3LcsyUqthlM8=,0
06CFf+RVmpdizLEzQlAJfC5Lpudz/PbIX1EQkD0Qi/c=,0
4RaUW6qJcChTxo5jfOUrSwi6jLNIudKEdGEVgCx1w5c=,0
IPSuG2FvDVvvh5x8l/isdUhC7Pj6vaSYwaQ8+NXJOgw=,0
YZ+Y2b3yxwcCYyPS3FCaK0jgech76P93RhXnxcf/oy0=,0
wTDrnn4t4Tuf/GZJLNcg/Z8HwV+sQUEFYig4pyz6jnM=,0
Ox4kkFrMEmCnzpGokgK+mubV6gwq5Vzw41uI+5ZTiMs=,0
wiRYfeGeVqtV5XNv/zp5nuKYqRORvYzf8GZ0QPXU278=,0
VoznRxC0w6w7M/Ft1rIIEuW6GcUWdMBcL+27/uuHOm4=,0
VXVLr5vgRctuqJjo7SeQJShnJ2iepekRMegU61zNq34=,0
O6+34t1F204pEOzANbibSfWrINFbXtUhi5uSQH4X+g4=,0
8lLn8Re63PnPTnV0kO9yqbIOPnCWqgIzf1MlClcrTYg=,0
RxSgSiVlNefU2hmP8pnJFJ1Tl8C2eXydvSnK9NCqVNs=,0
f/zy5NG9DgyjyIlzLDIuWgsonz4rgd5Cv3ZcEgytio0=,0
KQaAZULRPjueJPgUH5Lp+B37WLo9PBagxfzbg9rv1GU=,0
nKaXQWOVxjMnOIZpQ5bu/4FkINLe5jqFFXvwl1t+KaA=,0
FjaJ/vD6DREWUyfasKO/wV/3uh43Ht+h/i63grQi/Co=,0
gbm7jnEaQqDuCPH7cTbdbv0B6YuIage4aOUAVYMfsPU=,0
KhqbGq56SahmfEqevFUH/Iz8APBz/BJUQxmQcX574hI=,0
lX8nal6xY5UNQWVquaONU5124Zuy1hPVErfE5ZeDAfM=,0
tQGv82Rxo4qFTVuaunGWRiyIE4HDC/OVPzfvtCocrfI=,0
/nDdbv6gIZ2R7+Ue630PJjZ+4oBhuhga0qYJbvxMXD4=,0
2oFnssxTkme5ALWY1N8qL7gyIbmFubQbjKz6YWvIyB8=,0
xOMXN07mLhODgABaA9UkZuLtHpwYmPbKwPyn0hUA7+c=,0
hOWYZqU3HaSnMfYoX5KLGxXjcJvKKnHSAf0VTuo5HBY=,0
49cf6UFx8ImH8Zo5DoKTWMdcvhsee/Pv9rDCtJHFAmk=,0
/EzUkuIG/j3+S7C8tS6M26Ga6O78/2vvpTvIkdf+cE8=,0
F3EhscjOEeKlMEs3VjpuiCnKfXgYE3ToeRJow+XV64M=,0
NqtEioMDVVRhSz7PxHnYlytBMNj3++YRvOWnmxLnmqg=,0
GynedXcMAR7/sLCsTiQ4jttJ5ObzoAPWj10R372j6Aw=,0
JjMyUYRRcClLPVvhcPOkN1fb6TB5khlnrHR3GFxKHrk=,0
aj1WWIq8v4ERdqkQCpuG8kOjMbmrVjhpNL3imkw6tiw=,0
eqpjJu4dB+r32GaWN7RNs6dZig6OT2Pahpv/WNPKbC8=,0
KYduGSmuMpMGuecTP1s+IEG7rOicCgmdGQct1vEPD2I=,0
iJvFNChEbkKq/71oJvynhUpYQfgsQqtC/4eUlV9V46o=,0
60aD38lK0P3x1NRsb82BxDi1qtlzYk40oGA6mPQ2YSU=,0
DwwDRoSTPbpACSXc5CrUy+8OhjIvp7C/3RZPkwAMaQQ=,0
KffyFQZyhCGl0rDEZbJS8MSGi3AlFQpSlDmsvPhpkDo=,0
aZ7nNth4uTJVp+XpPBbBXiNPKjnErHimtRPgwjIr098=,0
SE3WN4EKSbNj/m4YEKDWuILTTCjymiN9BUturnse6tk=,0
XQHcy45VN6BHA8yse+/ty8dEfjiz3EG7Pv+oCK94Lv4=,0
zwY8hkX30UKv1zx8L3/Pcm3VaYVjHvOqSwnZ/iB9MuI=,0
Joxww0gyEphs24KIUAKCXnZSRg4Rgz4plUGvDfHFbzY=,0
l5gYGDK75wfcNpqGtfdrJN3L1oywpbHYD29LuKpZiF8=,0
kDts8rPJA0CPOaL4DoB8xw36dCw+er2GmAC7TpRmYH4=,0
kRjOSUjBwURdQ/ziOCRA+1LsJNp0qrHEkqnx4qKdM0g=,0
94PiIUdYcuLiU3CFRIEtJmRVDkgCBGZoPAQuoZzYOws=,0
9zXgiBJ+zPvFhPUqXXNIO6mBEbMnfEp1mfgH+USAt20=,0
ZLftlC8D1cepSLOu3KrDCEVHP1gejMewSjVIfQ8e6k4=,0
JnRFuVBUxft0Bn02BL/5LBpyKnIuncJ9NBQuUPmOrHU=,0
zvs+XTY5p0o2tF67AoCwLnnosXLuSDhTTpvmXbglY4U=,0
mj4RTjuOsuNlFnXJLvFAQER58LW+FtmziwiPWHHFzrs=,0
j2t6lDqhCwtqAfU7hjqlMPmqrB6cxvSNfv0QzmRlpSQ=,0
j/01eZ53gqQeAqZholNsytQcEeayEmQ1S9vxBMj621s=,0
szAwfGCVeKnPPJcuNkT1ILb+n1DGTgY4aB6QE7srmsA=,0
HZtbtQuuPMQj/LJ7ly1oygtcQgfcOJ6kvah0+pL8M7c=,0
rUPDnQERaJufy8bQd7OdkXVKHDp8N8X3omyKuVW2IZc=,0
mFrz45pbkM4jyYa7WjnUimPp7/faOyLRKvhDI05kiHI=,0
j1gfe33fqq7H9Z0ZWDl1iCXs1Xcoo8/HrI/UadkC17I=,0
1uQh9gqHrC+UeWKLqUWWTYe7CGxyXQ651CRaOB1qRR4=,0
TnrftiRARi7tHTeRgsa4T8dKU8V4voQTm5bnskgzL0s=,0
ncK8UbjElT1YsRytqcNGYjHmiPizdcl/WPOIRPORyv8=,0
YiyQnCqTeKCqD4GeeO0RXdxHircA2vsRigEfVcxF51g=,0
kgQuar0f9Hg9C66OHZ4+RcMuWfyeJWiIz7zcQeFnmuA=,0
z2noQ106tciQg8eMh/nuwCTB/vapo9c5U2CIYpWwV8Y=,0
JfEobyA2pl4wzsLmwXxmH8pXYruHF5SA5JMxD9F4uKs=,0
wdqgV++oKlV6ek1rdds553/E+eBZJKq3+qf3SgTaKy0=,0
n4EupP+am/rxM4mMPceMS7QLWI24xT7nPeagWzxWEFk=,0
XgTWsfJqstrZbbwncFMxs5QUs/qILSskje0fi12Te7Q=,0
qgeIceRRIGc9YHBuWuPX9lzbXKZJ+mAqfRv8hOzBQVg=,0
K4hF/ESYEPH6Q6zpuMVh5OBKxekbCHvxG+3sRaScWEE=,0
N7DZQPDjeCcS78I9m6YzAvzdza71ghktlI4mbGhSU1s=,0
/S7jiRoxxZUTvPcuOIhGc7hrQJskkKO7W9glt3cxIV8=,0
EKW1lQxOX1oOy5HfduSDp2W52xuXYL6ztfeu38x1QcE=,0
w0580ULuPRSMgx1NYQuOmCHhS3c6KY/xrqHhF7cYUms=,0
3upTP/6s1eLrBzg/hctkO5DaoZG0LGvJhZF7e+hkpPM=,0
gN759kq6B3XoUMxIbDXl9A14f4EvMfZ4V3c32BiUPV8=,0
ssXEFqg3Yq98jzH65o9d0Nm9C95xYugqFcSFc3wsBDY=,0
BNwX5/4r/Yr1/pw0pcqaCgR5wTMD56T04AbSr70Pqw0=,0
O0QlWTXtSSFQ5YZR2CTz0cpTImOATIMhxrbuX65gSfQ=,0
yWmhaKThSN/Kp1X+gThjzkHwtr7toKubZ8YrBEA36FU=,0
083kVhDUNfKGGktJaltccQSUFLohTUhkcIIJJOH25/k=,0
5pw14raFreUKY/UT326B4lUNcarAwxzg7skLOQqNWvk=,0
OY4zAaC/6gmKOrM8raDcpoR7FJxEsZQU9RD4NuHYDWM=,0
VZ2rVSjExgonCOyteTP81eoAFGdAgUYVIGf9Ujpd4XA=,0
6wf1n0WqcGkwz6ycPDaKYNCJnn6W3AFwU1MztqWO7eI=,0
iBvIuuq5dnfItw9LD/7JOKmOKp9Zu15Juefj8OhVO7g=,0
5K7uZ3Uodh7MEsgcRysOb2sQaU1OG5KT/f9i4GXEeRQ=,0
xTkn1hSjsr37JhgnlrqNwC6BUmTWnCyT1MYntt5frNY=,0
fO1CdmhfZ4327VkwfqdxhzCne2m72O1WeR09y7ousg0=,0
+9BIwOrFkMZ3ueij2oSDflPuPakhg3vB7+MpUjCV0kQ=,0
emA7iJwRDryfNvYva987CzRpie30DuFcoh2Vl0Enp3k=,0
9zNJIngnxz0BceG75MD91OMwCtM4Q02yNPWQUaKj5pk=,0
gdQoz/o4JgFitwi8A2mOMa36HdKX04K1SS8xioia2tM=,0
X9tMZ1wvnIH8Im8kmgmF3Mt6Mks5XM13vKrvn0xaLJs=,0
wzTRTTVOWnZktYDb3H9EBLgzjYLiw/yxw5mDh56cUi0=,0
3wCNK/0uif5jPyzwPJr8ZzogQIQWeWRihUv1DMbLCUM=,0
qPS0skp2riRZYZGp6CG2J2Trmxrn+56xrr/hRxz7gyU=,0
2M7L1e90yoO5Rb/zDdyvNmmkwAXhYL53oQgU1tuGMRE=,0
OgJ657Hxe9cSiPJalGYkL+nDvgl9yCKK6HlWi3tnQFU=,0
ARIJ7NMcT+wWwBijHAQDeW68ywbB1gaLyApHNTEZoj4=,0
9RuX68B22XrDKyA1w+eHuSM+RIlNZfdSlpBxenELl7Y=,0
fvP1P34KjAedu0kJuj5XD1X5lc1XA4I96zX/1MbrM/8=,0
QxQd6uBgaWghIZnmiUMD4xLBFaSXP0Cwjx/H5xDYS0Q=,0
pmFpskAlBWrvgNJjBvJagBc2PxYtIZXGK663KM3q+V0=,0
efxt9MRMq4xeoIcS7XR5+PWvTfMELHhv6G35h74uBPY=,0
2pAyUqquG3adXSEtWTSx+JvALOKNQAOclcDIQo/D9gg=,0
+vbe82cxNNrzcuPSeLgSoemv+kht/F1k6ith92Y1z9Q=,0
DQSysNovVxUp6oOuE8B8e5kQHgxSE3V8ebGNUVdbWGA=,0
8dY3ZnIg3fzSPm+u4smrSblJGJUbkpdT/2ZulaEf71Y=,0
RDbsQFRYSQig+xYz63mksOD6762CShoFI8mtAKLWMpE=,0
VMjyz25Ltww1ikirwzYI3V/Vls+2Ktox9b/UdafnHfQ=,0
J4qf0yEE+WXY5NM4A0XaGBY6eUD6TfoHeWRZxOVy3iQ=,0
LipgZk8wdMRS2bEKcNc+/qIJdc/2HGlxO0kqPg5Hr5E=,0
2ygmusIrIFu9DcITgUvhS1imdEChA91+43dvebWFBso=,0
rJbnC8RLJYFSOXuVpsirIaUJnGJarm+I4j2My8jVZPo=,0
txlmKRUFuQsjs/rLuTyw1mtyHoXglABQMqEH9ogHGt4=,0
aR6cifjCt/4Zjggv+Uh3QgF+LfYPHRFQevwVJMCc9p0=,0
MQ1z+bxWyCs7yCJbGgQ/3C0KT92N+nlK70Bope9fYHA=,0
MB2XfeqRa9wF/kvRj5fzAw/1NYEC2BfNUDxO0qePskE=,0
5ltKSWMz3CTl+LfhYKobWaXymKhsS71MNUaQbsffw0g=,0
UrxutyouUgUTASG9tAi413hgFeaGGtQQIM9t+EDXe1s=,0
+DokGzOz3hrKMJVScFecxm/YP3xFAHusAeVcE0wRkcM=,0
JE5ujW+1pWqW2aBSkFfVk4+hjL7FpsjoUCN2/Gka6p4=,0
XvNvjm1p46ia/Q+f7BfBTxsgWcctqqlFv9LzN149kFw=,0
rPOIhAYzxpjRF302uQyL1u5LfUGmH7m2jCnfOeTCn+M=,0
6NF4gr13BRVdQ4fDgHz23RIHvXRheevs6+mdCVBWndg=,0
IUyuZyZI0LIEKS7WdYIkokiGiftv1GNXGdoKCbimywI=,0
X+LZSrDXLSVVTQZtxOe7RmGdwZz6aU19CTa+PtMO/dU=,0
jWUje9eB7PGj1gczVK7TwujzocGOvx7n2DprbxLsBzs=,0
geoKIrSUjkT3OARpX8Jud3Hul+/kGCUriqNQumqJrZo=,0
IGkRktZcgO+etx1Tkns0Mx9np7HyFVX7ys3uyDK4Fkw=,0
tzkiB7iB6+/5lxCh94tSaIrz02lZFJXPxtArGql0Edc=,0
kvhXQhYYNvY3Iqw+eRUCKJgUjIdu/XyEObR6N39tLBw=,0
Kub8KKS7KHL+sFbIFs8CBlpjz9+dsPe+KxW4156g4bU=,0
yXR7i7lqw/rHwmkhrXFKhlBsa6g/o/yLj+kgaRikEJc=,0
3KogPFB5vtu9es0ix767Ht72RktioDU+7w1cnubwn+o=,0
Yzzb27kDAwX6bqmlR8qzDqg/Su5b/zCbwKnZUkU2Q4g=,0
TaySikpsYLvBPoUUjeIgy0VCq3e5BKLcf9aSW4cY24w=,0
NMYr3oLdbB3xnXcHO6zauGAl0XQQX4IUcYw/X0U2g5s=,0
x5pp2GIU/q105WyZrNZpQXVRhWB0O05LYkM16/qIR3w=,0
I0yFvqMoNkM8ZNHb617e1RBzIS/YRKemHO7Wj13EtA0=,0
Gfy4Wy/1t8hTK1IxxrGxwf3hsfTUnRk+MOiktkHK+b8=,0
9eCSdApUQpIKYYlczbTETFy9RnmJ9dqAXQlIajwPhHo=,0
XVdrcKdluEShBu/C4l6zoIIkzufYV+hf7e8xm3idHsg=,0
XCJBBupUc3Tmb3aI96wdE4a9e0kERt+Ca0r5aHLHh8k=,0
ztkMvCTYloO2Wh3NvC7xDvBd04paaTboTTUF5uOkmKU=,0
8SDJxFmRYWprWl+Q20RVPGvTCfcGLY4KyWW2soaf3YE=,0
XurgS9aJcfXs8wDXD2T4vPj3wNa+p9hOUqwrJW5lFzo=,0
DRR5LpKZ11R9hsXHCQpRvSTbql2eXF5bvhLMdRwOSwc=,0
dziHKsT2Z4p4mxUxrw1j1wPSWJUkVLIn/waphb2rOcw=,0
YE9xHx6wLgcPPrtIkhcFqe64cO1698ZCgoYyJr8BBow=,0
cE1xtornqHyDYg+7K+k/iPwfuXKhs2p9yhrEDVWPvGM=,0
RJdkVr9DLXt42gi1qEYmq7O6lY7+LT9XbppzWUVM6BI=,0
+ctIGHy04Xbwo6RNoWr220kI4DloS+P1mrn9OvxKMbE=,0
lgWb7xEReeyQvO+C4Ajk5wbtmMla9P2rtmas9OYMwQA=,0
uouGyh7Xwr1sUsTugM4vGKOrD3s55Y8Vc1ODjlAoyb8=,0
doxLt6lxw17tk3mo0tn/e5IPcNlZP/Y4P8zEQJV/Jn0=,0
+wwpvsdBk/ArvI2291x2FDruAlw/yrAkRRgYTibtr28=,0
UCmCs2+u63567Y/xCO8bIgF37L1yWgP20iLsiLy67i0=,0
xX7xynnu7Q0LTcVQ/vo1EPekiAnhi9lLfm/17+fY77g=,0
UEvJignqZtHNxSbkQPj+WQc1XhP1+mHr9haqm1X+Ln0=,0
OCyfZsjWK28GnlB8T5p0toYtgD4TcGq52oLQ8bZUNJM=,0
/jOdzIoQFg1CaiIWiBwASHbBOFzW3wutx+Y9J6QMtN4=,0
A12PBlhbdBerhs35bX0CpnP/k9rckl2jesTfp1JVkB8=,0
qzW0cMvdjF65R+DrVcXu2eFmM1d7EDj/9grMWOCoSJE=,0
5f/yPT4s9tZzO0zMQX0iMEZ0LF2h+KpcHFFlGk5uAfA=,0
PKfZN+nxamD9oqQ9eRk0mLq1S1SjCO3MqPYYxkt16UQ=,0
YsjP/3/6kXT9OQRlqGcSybb0qLpQNOIGmYekyg9McyQ=,0
vmyIGFopaxElw0gezOhOxJmp6x+pFByg589Y2HX4BWU=,0
kGI77TqTSa/u/DHs8GkSWLpMlcVlSjdKEX9DPnn5RFU=,0
9dZ7/XkdjgFskrI0Ya542+4LWdthWN6wmyL4h7NIm+E=,0
ZCG+Jt6JSdcIJtu+bwcbwCpua2ESUaumIvVmiZPZSK0=,0
SRhahlAAfCKuwI+XStH8Z1W0/4r2o6PYzvnEf2Gr4fk=,0
HNg7Flj1aAQqiuNGVb+a0tqujNGEr6VIB0NPVRgPyGc=,0
/NO8VwKHZNltkUzLw9B43u0RTKBvOeca9dheQszZPGc=,0
7ljfK2Rxi7UaHDhA4lzaK1m0GFT6aWZwuzvzOTOonbM=,0
dA4krzDRgQuB8WCz/D2tFigxarzI8C7i0jgX9ygvNX0=,0
OOumpPHwQbMb/DPS7QXPxrNpBRX1cRtaZGqeeFVYCR0=,0
xEY36+iwg6lIWmO0Va7V7z2y17OtQqu7zZQrm9M1QHM=,0
Kqiuug0g0U1Fdya9fW/xUgEruvY4hNqT9Eh/iFeMS+c=,0
DQVXp80gRXJMj0+hoJRBcFcJTq3p8lWidZPgvPJdNMg=,0
GQCn8gJzb0GWYjJKRbar0FkmlRJx0Td9zZhZ6xzMdZ4=,0
Ydv3fHj80t5esZNyxDPJychNJ3KmmlhIq+UjaJ+DJL0=,0
R1043jsXrER9GW1p4yhGrF8ZBGgVEVCBOHI9Wtfh5Q4=,0
giheBpisaZzTmk/L2UVIxksQv9F+x2x0c2FaBnI8KyY=,0
B/Ib2/qjQJ6SzW/qw435JgVUR4a8Uw68IN3xch4QWF4=,0
Q5gO6zlRTns3hhLQi3Ka+Ja0KGN6ELfEX4hnztuQJBI=,0
ce243bdxMOrg2rix7gz4rIZdbKX3G9fv8BknnfapcjE=,0
FtSZJrgn1Lp6yV+7VFJUIfmfqbpuV8uVyiD/sc+WsZ0=,0
f62b5ajAfgsELzTEvzqQovoUIfQDUQPuVY+i8mSrVu0=,0
inQgHFW+CWEoWtDfge+NvYG9byPeDKi2+1TQphR2198=,0
1UlR/cV6+/F5QspZNzLK+STIPJUZ7kSSjKcVqadw0lk=,0
p+X+Udkp2gV3fdOG5lQF4iGPishiPx7jJs1hpnh+lQ0=,0
QzJluoi3g75VVklYRbDqatBw2UlCeo9Zh/F28thDpmk=,0
L9awTrOg1l6+NiHYG2KDER1uyfZU2NRuKJhgc0WYbAI=,0
GRLXXc+A+22F2saa7jKs+Z4JLQG9duvmUR//0pyByFo=,0
FSIGx01GXz/zR0uwzIuDfJ+l9rWC4GLpMaG+LwmWBHA=,0
mUoTv3cafZr53zrevgAlRpX4HzVpty3Nm4ORQKd6L6c=,0
ymQsOdPKlpYIuy86S53VJKeOtNtInvn/u9p5eS5BVdY=,0
HKNsXTAqHqcZv7XZNgJPmI1kXnyqEFkg+XUhhvJ5Hbc=,0
j/locP+MY6e9lhWLxTz4Was/ryhn5PDXPysLf6Og4jk=,0
VUwKH7ZVpKzuSLPmVbrrmTkFIRh1r21PZylP3LGinlA=,0
iOQJO3tVj0yz7iJx2iFghJfBFa5vtjd96FNFQHHHls0=,0
ZoWrvEpUYkPGbveTBgttnXkkCqAz3bNs7YqQZFQWqBg=,0
lmabuf2TUcEexjOFbsMjXnxrB91r3SRkwE7MUIPjJMw=,0
aQolawFQa/yKEbI7LCsDVcrb0HFCMxeFKeRNzvubOGQ=,0
AnbwzN3gcq1JqwwhPgt60rySoA0a96Gk2MEP5fgkSjQ=,0
eJC6c8q3MEFFXGNOCeWTfkeRJ/75C4n+U+1kS9eTn8g=,0
cU+Qis2KC1j+kIrbFATc/uCEeX2i+nt+QYOJ9mxvBOA=,0
J8u6YMpN5qr8ZKE+bgM3BbC4aivWTqZ8XyCNUaWovX4=,0
Ekf/q+aHTXCHPDSxFoUSN4ogKq7MYxiv8uym3U8WPy4=,0
J1pvVQaQYtCk2wkn+dh6uhk1B2U/FCfvI8/NcTcSZtA=,0
VCAw1qdHLd9ymRIHxEtyIWxCm6EE2qhOxEz57NM5MIk=,0
f5fBDlfNd6/dHjlVkKl8yKLUFAGWihgCkvk27lAEbGA=,0
Hgqo2ADwz49f79x3andtplAu6GC9GKHQI0gJBK+WOZw=,0
SYlIBwiqRHQXtIxjoyY7ZqPLcFqDA1dEegJAnAivBSQ=,0
gKiuUF6gK7DTlNJhLrgBeikC9jG5/93au8t6EPf1aGc=,0
aOQt2kaa1NCcBRPxBcdQ7R59iQHGwZ6cKJtKQ+QSXFI=,0
RAj9hKJXaNQSLZSiE5I5vBDfVGi6qZPuHKOxcNXEnFc=,0
PkEwOUK5KNGsWiTHmXy4zcBLcNFhel9KQ6S6RJGgOyA=,0
g0v1JU23TBxrmXyTtfIsn1Td7+/TuML2hzYeEGpyJE4=,0
uEUW1G4xqhAdnizhH0Zr7t6XK5KfZGuhRJHbzu2vEO0=,0
pprTkkxjBrbB0RVIACeRibg9LWN2wa9YtO41K2KoEXM=,0
3kCNAfxrKOUV6DauQLVhnpKQs7MozToZviWPVFWLNLA=,0
tjhs5rX1EjHucCJrmOpzjNXHEBiq3kxUrfCYMWiQznM=,0
XURbdE8ixUWHud40ACZ2Qoy7CuFfSUGpELM1sZbgQK0=,0
CrC0DPlg0tVFTt3MzznzNsyas81awalt7JucKJITsWQ=,0
Jk+h/G0B1Hhf2QWYVXmQ7aQzCJSk05WLW4r+temOaxU=,0
gwNuo6tdiAnnDthjKDBkHR5RjpfwMCnaCjb1Xwe94AY=,0
t82Zc40XO4bw7FA8pVzPtqa60B+sUpGZr8Iol07xMYs=,0
jZhHpsw0BkFvzWu54/ruQExg5AJCuXc88oXZ5Wq0GNk=,0
QWmhEyumSziAxH89eFkDH5XmvWw0lqNd00B0igauG8Q=,0
sFi3jZyiluadAervYneMX92c4BDeySksXizS5cYLauk=,0
UisqWRGL34y3JbsQuxzjrzIKv+wyxrutLB2/hDYKYLw=,0
kDbsiMC/SgwbH20Uh21ySdjinjsCL1P20KPOm7VIISs=,0
7W0NL/YCctPgOGcbiblS3793VFLMXylU1Cm8PHNlv2o=,0
KXIHAgqDTRBAW+LJ55CpHqqfoM7TtzxDVvc7VgNaayM=,0
Dze0vH2IACIukBYWKwdvc1ttw5t4MFstcuQR7cEVKTA=,0
aCfJiVBRRWeqZaauQz/5vS885kdf3nufqQ3Mguk4bUs=,0
JjA8bTgEgJfzOeCu9DtWI05vXU5IDzEgYAefFBZyuHk=,0
+jhEuQaFdjZIqbVN0KmdcP9krSBK4Gk9tsemWXfWNDM=,0
oi49iduAI1DhW1rnU7Z6p0vWT1E+DOKeTclFprlxh+g=,0
LMvmU2LyWHIVVjsgkDGc9tW7MedCGNX9qM3/SQc4p4s=,0
miXW0Q45ioqVJ3Tx+hGnCttZzXJzhXqQBaOMaD16OwA=,0
Ry70hcS4O2qW4wcVttvJxz87p2MhDknQU8j3Kf85++w=,0
2FdYZLmHuvy6lgHcaBfa6JsL/J69lXwuH2p+lucCR+o=,0
IxhGUCPB3S8EqJOYzYYYYxZIC7oYOxJa4vrE7MlrfV8=,0
4tcAq++ff7Q+z8dfzAxRQaoLGawYdtp67FqA5dxzVgc=,0
+/xRx+DDXQZwPnexMZceP1jtNr1JIOaVOZMb5gCIMmw=,0
TLPxHUAopbFNNoK90HCWVmB/7aMItHMRQHFYkaNyPn8=,0
nXtGa236EcOv7rE+MPDQUbl9SD+E9KRXi+MPm2Nqw/E=,0
C95BcF/QK3jTofASNTCerhZdtCUlYD69UjQ6/XVuBGQ=,0
lqtjvOTPOi7NyececZkLbAAOnguYAhyHq7UKggcJ1/Y=,0
6lwsdkjghKSTR0ysmMkmaIbwcZTCKDiJNhjrBGU7nwg=,0
oIGZcJ+EZd0PRpAzQgJHeJ10eyeJtrDl45Ma6jjUNhc=,0
WgoSlwFXZJ2bZ7FhsKQX5HnyjJxNrhSMnN5tlr7aToE=,0
LVIr15KvUXf02SjW7RDJalV8Rs3mGoiJko86Y6I2+Ds=,0
Uv3Uq1Dh7JZU9i6IoM9M3cba/1m3+mHl3eMZXU4QPH4=,0
WcohoVHSS2wTjm/Xn5mBig8af9d06PPDcW5XWcXVeqA=,0
eDP8fOQwtUe9U45nDVK8G6rHTYN8G6220InVovgPZko=,0
/YNYH+N/aWV3v4ui/riDgQHh/lSuvqdP1C6zHd1mtUI=,0
/g4TKzx+8DhkoWz3tJZEgkQmh+nTvP+3bVtz2FqD/Q4=,0
tzQR/Bz8fERclBA7R46bLBVUpU07dUmhWZt+CYX1hHI=,0
6FhLVA6mXdvmbwzxlVdTI9hqJNSCuUHM1A0HFBBOlMM=,0
S/tVqftdIKy8tnimPSbwnFHvyI5nYiUhCusIJ1AGrlw=,0
TFPOP4RXhKoNDEr0BvuzRCQLDc59AA9WK35bq5bjri4=,0
yChDfCz1yrM10OeLx/m0ztB1Kx6Z1vHoHxu0iduaQA4=,0
x4OVsuTRIm1CVC5Y56KuLSh5nN6GFLI6CKPEsdoAIAg=,0
fawXjMhRVz6fkffAnfFZ8ucvLimnyEDs9i39H8+3lTM=,0
ECNHb/slMlMTstb6k18ZBPcOidUwNGfr9GY7ZNa36Hs=,0
69Tp2XzTXmUfDeujSa/i7zJmDJvo+7HGEx8IxCgcu9Y=,0
a67kaJxONUvRauTTUruj3PZX6jQVibv70NjwVxpR6eg=,0
UHodOuS2Kx3/o9fiQh2dh0lR3+uBGqRHuURRExAktUc=,0
hSzjkOxgZsIf88qcnm6W/iIpaD69tUt8MACgOQWCtxI=,0
+YwYsYKnA2/amMAQ//CaAvSxd8N4j5otK6iDvQLSmEM=,0
0sK3E5lXjLHRahxBGvXxDTveX6FQ7CiH0oPb0AX5EHY=,0
k2XxxnPhWMHN46ing1d8FHmCfTF3FxcgpUehqzubPbg=,0
ggWHsCIYtbnZNz8UEb2EppJ0HfcdCTvcUWjh0Itk+SA=,0
/to9uc0ED2uWRTQYVbF8rJ6cHH8+QL5Hnjwk6vl1Lz4=,0
